,ymd,bWendu,yWendu,tianqi,fengxiang,fengli,aqi,aqiInfo,aqiLevel,city_list
9904,2018-02-18,23℃,16℃,多云,无持续风向,微风,59,良,2,广州
9905,2018-02-19,24℃,17℃,阴,无持续风向,微风,64,良,2,广州
9906,2018-02-20,27℃,13℃,阴,无持续风向,微风,55,良,2,广州
9907,2018-02-21,20℃,10℃,阴~小雨,无持续风向,微风,48,优,1,广州
9908,2018-02-22,12℃,10℃,小雨,无持续风向,微风,19,优,1,广州
9909,2018-02-23,18℃,15℃,阴~阵雨,无持续风向,微风,20,优,1,广州
9910,2018-02-24,20℃,15℃,阴~阵雨,无持续风向,微风,43,优,1,广州
9911,2018-02-25,18℃,12℃,小雨~阴,无持续风向,微风,40,优,1,广州
9912,2018-02-26,21℃,14℃,多云,无持续风向,微风,38,优,1,广州
9913,2018-02-27,25℃,17℃,多云,无持续风向,微风,47,优,1,广州
9914,2018-02-28,26℃,18℃,多云,无持续风向,微风,51,良,2,广州
9915,2018-03-01,28℃,18℃,多云~阴,南风,3-4级,90,良,2,广州
9916,2018-03-02,26℃,20℃,多云,无持续风向,微风,68,良,2,广州
9917,2018-03-03,27℃,20℃,多云,无持续风向,微风,51,良,2,广州
9918,2018-03-04,26℃,20℃,小雨~雷阵雨,南风,3-4级,42,优,1,广州
9919,2018-03-05,27℃,17℃,雷阵雨,无持续风向,微风,42,优,1,广州
9920,2018-03-06,25℃,17℃,阴,无持续风向,微风,51,良,2,广州
9921,2018-03-07,24℃,11℃,雷阵雨~中雨,无持续风向,微风,54,良,2,广州
9922,2018-03-08,14℃,8℃,雷阵雨~多云,北风,4-5级,19,优,1,广州
9923,2018-03-09,19℃,8℃,晴,无持续风向,微风,37,优,1,广州
9924,2018-03-10,21℃,9℃,晴,无持续风向,微风,59,良,2,广州
9925,2018-03-11,23℃,13℃,多云,无持续风向,微风,85,良,2,广州
9926,2018-03-12,25℃,16℃,多云,无持续风向,微风,69,良,2,广州
9927,2018-03-13,25℃,16℃,多云~小雨,无持续风向,微风,65,良,2,广州
9928,2018-03-14,23℃,17℃,雷阵雨,无持续风向,微风,54,良,2,广州
9929,2018-03-15,24℃,17℃,雷阵雨,无持续风向,微风,69,良,2,广州
9930,2018-03-16,26℃,18℃,多云~阴,无持续风向,微风,111,轻度污染,3,广州
9931,2018-03-17,26℃,18℃,阴,无持续风向,微风,70,良,2,广州
9932,2018-03-18,27℃,20℃,多云,南风,4-5级,54,良,2,广州
9933,2018-03-19,24℃,14℃,雷阵雨~中到大雨,无持续风向,微风,53,良,2,广州
9934,2018-03-20,21℃,10℃,多云,北风,4-5级,27,优,1,广州
9935,2018-03-21,21℃,11℃,多云,无持续风向,微风,33,优,1,广州
9936,2018-03-22,22℃,12℃,晴~多云,无持续风向,微风,50,优,1,广州
9937,2018-03-23,26℃,14℃,多云,无持续风向,微风,103,轻度污染,3,广州
9938,2018-03-24,25℃,16℃,多云,无持续风向,微风,76,良,2,广州
9939,2018-03-25,25℃,16℃,阵雨~小雨,无持续风向,微风,69,良,2,广州
9940,2018-03-26,26℃,18℃,多云,无持续风向,微风,88,良,2,广州
9941,2018-03-27,26℃,17℃,多云,无持续风向,微风,65,良,2,广州
9942,2018-03-28,28℃,17℃,多云,无持续风向,微风,115,轻度污染,3,广州
9943,2018-03-29,27℃,18℃,多云,无持续风向,微风,85,良,2,广州
9944,2018-03-30,26℃,19℃,多云,无持续风向,微风,89,良,2,广州
9945,2018-03-31,28℃,19℃,多云,无持续风向,微风,71,良,2,广州
9946,2018-04-01,29℃,20℃,多云,无持续风向,微风,78,良,2,广州
9947,2018-04-02,29℃,20℃,多云,无持续风向,微风,87,良,2,广州
9948,2018-04-03,29℃,21℃,多云,无持续风向,微风,78,良,2,广州
9949,2018-04-04,30℃,20℃,多云,无持续风向,微风,60,良,2,广州
9950,2018-04-05,29℃,19℃,多云,无持续风向,微风,48,优,1,广州
9951,2018-04-06,19℃,13℃,小雨~多云,北风,4-5级,42,优,1,广州
9952,2018-04-07,19℃,11℃,阵雨~多云,北风,3-4级,79,良,2,广州
9953,2018-04-08,25℃,14℃,多云,无持续风向,微风,77,良,2,广州
9954,2018-04-09,27℃,16℃,多云,无持续风向,微风,96,良,2,广州
9955,2018-04-10,28℃,17℃,多云,无持续风向,微风,64,良,2,广州
9956,2018-04-11,28℃,20℃,阴,无持续风向,微风,60,良,2,广州
9957,2018-04-12,29℃,22℃,多云~阴,南风,3-4级,46,优,1,广州
9958,2018-04-13,30℃,23℃,多云~阴,南风,3-4级,37,优,1,广州
9959,2018-04-14,28℃,17℃,雷阵雨,无持续风向,微风,34,优,1,广州
9960,2018-04-15,20℃,16℃,小到中雨~雷阵雨,北风,4-5级,27,优,1,广州
9961,2018-04-16,17℃,15℃,中雨~阴,无持续风向,微风,57,良,2,广州
9962,2018-04-17,24℃,14℃,多云,无持续风向,微风,75,良,2,广州
9963,2018-04-18,26℃,18℃,多云,无持续风向,微风,133,轻度污染,3,广州
9964,2018-04-19,27℃,19℃,多云,无持续风向,微风,104,轻度污染,3,广州
9965,2018-04-20,27℃,21℃,小到中雨~雷阵雨,南风,3-4级,88,良,2,广州
9966,2018-04-21,28℃,22℃,阴,南风,3-4级,56,良,2,广州
9967,2018-04-22,29℃,22℃,雷阵雨,无持续风向,微风,56,良,2,广州
9968,2018-04-23,27℃,20℃,雷阵雨~中雨,无持续风向,微风,48,优,1,广州
9969,2018-04-24,25℃,20℃,阴,无持续风向,微风,42,优,1,广州
9970,2018-04-25,26℃,22℃,阴,无持续风向,微风,43,优,1,广州
9971,2018-04-26,26℃,21℃,小到中雨~雷阵雨,无持续风向,微风,81,良,2,广州
9972,2018-04-27,26℃,21℃,小雨,无持续风向,微风,70,良,2,广州
9973,2018-04-28,27℃,21℃,多云,无持续风向,微风,63,良,2,广州
9974,2018-04-29,27℃,22℃,雷阵雨~多云,无持续风向,微风,64,良,2,广州
9975,2018-04-30,29℃,23℃,雾,无持续风向,微风,58,良,2,广州
9976,2018-05-01,30℃,24℃,雷阵雨~多云,无持续风向,微风,45,优,1,广州
9977,2018-05-02,30℃,23℃,雷阵雨,无持续风向,微风,48,优,1,广州
9978,2018-05-03,29℃,21℃,中雨~中到大雨,无持续风向,微风,48,优,1,广州
9979,2018-05-04,28℃,22℃,雷阵雨~多云,无持续风向,微风,49,优,1,广州
9980,2018-05-05,28℃,23℃,雷阵雨,无持续风向,微风,52,良,2,广州
9981,2018-05-06,29℃,23℃,小到中雨~雷阵雨,无持续风向,微风,42,优,1,广州
9982,2018-05-07,28℃,22℃,中到大雨~中雨,无持续风向,微风,30,优,1,广州
9983,2018-05-08,26℃,21℃,小到中雨~雷阵雨,无持续风向,微风,34,优,1,广州
9984,2018-05-09,27℃,22℃,中雨,无持续风向,微风,45,优,1,广州
9985,2018-05-10,26℃,21℃,中雨~小到中雨,无持续风向,微风,47,优,1,广州
9986,2018-05-11,28℃,22℃,雷阵雨,无持续风向,微风,57,良,2,广州
9987,2018-05-12,29℃,22℃,多云,无持续风向,微风,57,良,2,广州
9988,2018-05-13,31℃,23℃,小雨~多云,无持续风向,微风,50,优,1,广州
9989,2018-05-14,32℃,24℃,雷阵雨~多云,无持续风向,微风,46,优,1,广州
9990,2018-05-15,32℃,25℃,多云,无持续风向,微风,37,优,1,广州
9991,2018-05-16,33℃,26℃,多云,无持续风向,微风,35,优,1,广州
9992,2018-05-17,34℃,25℃,多云,无持续风向,微风,38,优,1,广州
9993,2018-05-18,33℃,25℃,雷阵雨~多云,无持续风向,微风,51,良,2,广州
9994,2018-05-19,34℃,25℃,多云,无持续风向,微风,52,良,2,广州
9995,2018-05-20,35℃,27℃,多云,无持续风向,微风,43,优,1,广州
9996,2018-05-21,35℃,26℃,多云,无持续风向,微风,48,优,1,广州
9997,2018-05-22,35℃,25℃,多云,无持续风向,微风,54,良,2,广州
9998,2018-05-23,34℃,26℃,多云,无持续风向,微风,66,良,2,广州
9999,2018-05-24,35℃,27℃,多云,无持续风向,微风,54,良,2,广州
10000,2018-05-25,34℃,27℃,多云,无持续风向,微风,38,优,1,广州
10001,2018-05-26,35℃,27℃,多云,无持续风向,微风,36,优,1,广州
10002,2018-05-27,35℃,26℃,多云~晴,无持续风向,微风,40,优,1,广州
10003,2018-05-28,36℃,26℃,雷阵雨~多云,无持续风向,微风,59,良,2,广州
10004,2018-05-29,34℃,26℃,雷阵雨~多云,无持续风向,微风,48,优,1,广州
10005,2018-05-30,35℃,25℃,多云,无持续风向,微风,52,良,2,广州
10006,2018-05-31,35℃,27℃,多云~雷阵雨,无持续风向,微风,48,优,1,广州
10007,2018-06-01,34℃,25℃,雷阵雨,无持续风向,微风,52,良,2,广州
10008,2018-06-02,33℃,26℃,中雨~多云,无持续风向,微风,56,良,2,广州
10009,2018-06-03,33℃,26℃,雷阵雨,无持续风向,微风,54,良,2,广州
10010,2018-06-04,33℃,26℃,雷阵雨,无持续风向,微风,51,良,2,广州
10011,2018-06-05,31℃,24℃,大雨~雷阵雨,无持续风向,微风,36,优,1,广州
10012,2018-06-06,30℃,24℃,大雨~中雨,东南风,3-4级,22,优,1,广州
10013,2018-06-07,28℃,24℃,中雨~大雨,无持续风向,微风,19,优,1,广州
10014,2018-06-08,28℃,24℃,大雨,东南风,4-5级,20,优,1,广州
10015,2018-06-09,31℃,24℃,雷阵雨,无持续风向,微风,26,优,1,广州
10016,2018-06-10,33℃,24℃,多云,无持续风向,微风,47,优,1,广州
10017,2018-06-11,34℃,26℃,多云~雷阵雨,无持续风向,微风,70,良,2,广州
10018,2018-06-12,30℃,25℃,中雨~大雨,无持续风向,微风,64,良,2,广州
10019,2018-06-13,28℃,24℃,大雨~雷阵雨,无持续风向,微风,35,优,1,广州
10020,2018-06-14,30℃,24℃,多云,无持续风向,微风,35,优,1,广州
10021,2018-06-15,32℃,24℃,多云,无持续风向,微风,31,优,1,广州
10022,2018-06-16,31℃,25℃,多云,无持续风向,微风,54,良,2,广州
10023,2018-06-17,30℃,25℃,雷阵雨,无持续风向,微风,72,良,2,广州
10024,2018-06-18,33℃,26℃,雷阵雨~多云,无持续风向,微风,67,良,2,广州
10025,2018-06-19,33℃,26℃,雷阵雨,无持续风向,微风,34,优,1,广州
10026,2018-06-20,33℃,27℃,雷阵雨,无持续风向,微风,43,优,1,广州
10027,2018-06-21,33℃,27℃,雷阵雨,无持续风向,微风,46,优,1,广州
10028,2018-06-22,30℃,26℃,大雨~中雨,无持续风向,微风,34,优,1,广州
10029,2018-06-23,31℃,25℃,大雨~雷阵雨,无持续风向,微风,33,优,1,广州
10030,2018-06-24,31℃,26℃,中雨~雷阵雨,南风,3-4级,33,优,1,广州
10031,2018-06-25,33℃,26℃,雷阵雨,无持续风向,微风,23,优,1,广州
10032,2018-06-26,33℃,25℃,雷阵雨~多云,无持续风向,微风,33,优,1,广州
10033,2018-06-27,33℃,25℃,多云,无持续风向,微风,47,优,1,广州
10034,2018-06-28,35℃,26℃,多云,无持续风向,微风,45,优,1,广州
10035,2018-06-29,34℃,26℃,多云,无持续风向,微风,49,优,1,广州
10036,2018-06-30,35℃,26℃,雷阵雨,无持续风向,微风,37,优,1,广州
10037,2018-07-01,33℃,26℃,雷阵雨,无持续风向,微风,39,优,1,广州
10038,2018-07-02,34℃,27℃,雷阵雨,无持续风向,微风,38,优,1,广州
10039,2018-07-03,33℃,26℃,雷阵雨,无持续风向,微风,42,优,1,广州
10040,2018-07-04,34℃,26℃,雷阵雨,无持续风向,微风,40,优,1,广州
10041,2018-07-05,34℃,26℃,阴,无持续风向,微风,40,优,1,广州
10042,2018-07-06,34℃,27℃,雷阵雨,无持续风向,微风,40,优,1,广州
10043,2018-07-07,32℃,27℃,雷阵雨,无持续风向,微风,34,优,1,广州
10044,2018-07-08,32℃,26℃,雷阵雨,无持续风向,微风,36,优,1,广州
10045,2018-07-09,33℃,26℃,雷阵雨~多云,无持续风向,微风,32,优,1,广州
10046,2018-07-10,35℃,27℃,晴~多云,无持续风向,微风,33,优,1,广州
10047,2018-07-11,36℃,26℃,多云,无持续风向,微风,72,良,2,广州
10048,2018-07-12,35℃,26℃,雷阵雨,无持续风向,微风,52,良,2,广州
10049,2018-07-13,31℃,27℃,中雨~雷阵雨,无持续风向,微风,29,优,1,广州
10050,2018-07-14,29℃,23℃,中雨,无持续风向,微风,23,优,1,广州
10051,2018-07-15,31℃,25℃,中雨,东风,4-5级,25,优,1,广州
10052,2018-07-16,31℃,26℃,雷阵雨~多云,无持续风向,微风,38,优,1,广州
10053,2018-07-17,34℃,26℃,多云~雷阵雨,无持续风向,微风,53,良,2,广州
10054,2018-07-18,33℃,25℃,雷阵雨~多云,无持续风向,微风,38,优,1,广州
10055,2018-07-19,33℃,25℃,雷阵雨,无持续风向,微风,35,优,1,广州
10056,2018-07-20,35℃,27℃,多云,无持续风向,微风,35,优,1,广州
10057,2018-07-21,34℃,26℃,雷阵雨~多云,无持续风向,微风,58,良,2,广州
10058,2018-07-22,34℃,26℃,雷阵雨,无持续风向,微风,46,优,1,广州
10059,2018-07-23,32℃,25℃,大雨~雷阵雨,无持续风向,微风,36,优,1,广州
10060,2018-07-24,30℃,25℃,大雨~雷阵雨,东南风,3-4级,29,优,1,广州
10061,2018-07-25,31℃,25℃,雷阵雨,无持续风向,微风,43,优,1,广州
10062,2018-07-26,33℃,26℃,雷阵雨,无持续风向,微风,42,优,1,广州
10063,2018-07-27,33℃,24℃,雷阵雨,无持续风向,微风,42,优,1,广州
10064,2018-07-28,33℃,25℃,雷阵雨~多云,无持续风向,微风,42,优,1,广州
10065,2018-07-29,34℃,26℃,多云,无持续风向,微风,38,优,1,广州
10066,2018-07-30,35℃,26℃,雷阵雨~多云,无持续风向,微风,40,优,1,广州
10067,2018-07-31,35℃,26℃,雷阵雨,无持续风向,微风,39,优,1,广州
10068,2018-08-01,34℃,26℃,雷阵雨~阴,无持续风向,微风,42,优,1,广州
10069,2018-08-02,34℃,26℃,雷阵雨,无持续风向,微风,43,优,1,广州
10070,2018-08-03,33℃,25℃,雷阵雨,无持续风向,微风,43,优,1,广州
10071,2018-08-04,34℃,26℃,多云,无持续风向,微风,65,良,2,广州
10072,2018-08-05,34℃,25℃,多云,无持续风向,微风,51,良,2,广州
10073,2018-08-06,34℃,26℃,雷阵雨,无持续风向,微风,50,优,1,广州
10074,2018-08-07,35℃,25℃,雷阵雨~多云,无持续风向,微风,73,良,2,广州
10075,2018-08-08,35℃,25℃,多云,无持续风向,微风,49,优,1,广州
10076,2018-08-09,34℃,24℃,雷阵雨,无持续风向,微风,45,优,1,广州
10077,2018-08-10,32℃,25℃,中雨,无持续风向,微风,31,优,1,广州
10078,2018-08-11,31℃,25℃,大雨,东风,4-5级,25,优,1,广州
10079,2018-08-12,29℃,25℃,暴雨~雷阵雨,东风,3-4级,33,优,1,广州
10080,2018-08-13,32℃,26℃,雷阵雨,东风,4-5级,50,优,1,广州
10081,2018-08-14,31℃,24℃,雷阵雨,东风,3-4级,32,优,1,广州
10082,2018-08-15,31℃,25℃,雷阵雨,东风,3-4级,29,优,1,广州
10083,2018-08-16,31℃,25℃,中雨~雷阵雨,无持续风向,微风,34,优,1,广州
10084,2018-08-17,32℃,25℃,中雨,无持续风向,微风,44,优,1,广州
10085,2018-08-18,32℃,26℃,雷阵雨,无持续风向,微风,56,良,2,广州
10086,2018-08-19,32℃,25℃,中雨~多云,无持续风向,微风,52,良,2,广州
10087,2018-08-20,32℃,26℃,中雨~雷阵雨,无持续风向,微风,61,良,2,广州
10088,2018-08-21,33℃,25℃,多云~雷阵雨,无持续风向,微风,59,良,2,广州
10089,2018-08-22,34℃,25℃,雷阵雨,无持续风向,微风,45,优,1,广州
10090,2018-08-23,34℃,25℃,中雨~雷阵雨,无持续风向,微风,67,良,2,广州
10091,2018-08-24,34℃,25℃,雷阵雨,无持续风向,微风,68,良,2,广州
10092,2018-08-25,35℃,25℃,雷阵雨~阴,无持续风向,微风,63,良,2,广州
10093,2018-08-26,33℃,24℃,雷阵雨,无持续风向,微风,59,良,2,广州
10094,2018-08-27,32℃,25℃,雷阵雨,无持续风向,微风,51,良,2,广州
10095,2018-08-28,29℃,24℃,中雨,无持续风向,微风,41,优,1,广州
10096,2018-08-29,28℃,25℃,中雨~大雨,无持续风向,微风,36,优,1,广州
10097,2018-08-30,30℃,25℃,暴雨~雷阵雨,无持续风向,微风,21,优,1,广州
10098,2018-08-31,30℃,25℃,中雨,无持续风向,微风,30,优,1,广州
10099,2018-09-01,30℃,25℃,中雨~雷阵雨,无持续风向,微风,35,优,1,广州
10100,2018-09-02,31℃,25℃,雷阵雨,无持续风向,微风,33,优,1,广州
10101,2018-09-03,32℃,26℃,雷阵雨~多云,无持续风向,微风,38,优,1,广州
10102,2018-09-04,34℃,25℃,雷阵雨~多云,无持续风向,微风,44,优,1,广州
10103,2018-09-05,33℃,25℃,雷阵雨,无持续风向,微风,57,良,2,广州
10104,2018-09-06,33℃,25℃,雷阵雨~中雨,无持续风向,微风,56,良,2,广州
10105,2018-09-07,32℃,24℃,中雨,无持续风向,微风,54,良,2,广州
10106,2018-09-08,29℃,23℃,雷阵雨,北风,4-5级,40,优,1,广州
10107,2018-09-09,31℃,23℃,多云,无持续风向,微风,46,优,1,广州
10108,2018-09-10,33℃,24℃,多云,无持续风向,微风,43,优,1,广州
10109,2018-09-11,32℃,24℃,多云,无持续风向,微风,56,良,2,广州
10110,2018-09-12,32℃,25℃,雷阵雨~多云,无持续风向,微风,51,良,2,广州
10111,2018-09-13,31℃,25℃,雷阵雨~多云,无持续风向,微风,37,优,1,广州
10112,2018-09-14,35℃,26℃,多云,无持续风向,微风,45,优,1,广州
10113,2018-09-15,35℃,25℃,多云~阴,北风,4-5级,47,优,1,广州
10114,2018-09-16,27℃,23℃,暴雨~大雨,东风,8-9级,27,优,1,广州
10115,2018-09-17,28℃,24℃,大雨~雷阵雨,东南风,4-5级,23,优,1,广州
10116,2018-09-18,32℃,24℃,雷阵雨~阴,无持续风向,微风,29,优,1,广州
10117,2018-09-19,34℃,25℃,多云,无持续风向,微风,49,优,1,广州
10118,2018-09-20,33℃,24℃,雷阵雨,无持续风向,微风,71,良,2,广州
10119,2018-09-21,34℃,24℃,雷阵雨~多云,无持续风向,微风,69,良,2,广州
10120,2018-09-22,33℃,24℃,阴~雷阵雨,无持续风向,微风,72,良,2,广州
10121,2018-09-23,32℃,24℃,阴~多云,无持续风向,微风,53,良,2,广州
10122,2018-09-24,31℃,24℃,雷阵雨,无持续风向,微风,41,优,1,广州
10123,2018-09-25,31℃,24℃,多云,无持续风向,微风,35,优,1,广州
10124,2018-09-26,32℃,24℃,雷阵雨~多云,无持续风向,微风,58,良,2,广州
10125,2018-09-27,32℃,24℃,多云,无持续风向,微风,54,良,2,广州
10126,2018-09-28,31℃,23℃,多云,无持续风向,微风,45,优,1,广州
10127,2018-09-29,30℃,23℃,多云,无持续风向,微风,43,优,1,广州
10128,2018-09-30,31℃,20℃,多云,无持续风向,微风,53,良,2,广州
10129,2018-10-01,30℃,20℃,多云~晴,无持续风向,微风,55,良,2,广州
10130,2018-10-02,30℃,18℃,多云~晴,无持续风向,微风,56,良,2,广州
10131,2018-10-03,30℃,19℃,晴,无持续风向,微风,60,良,2,广州
10132,2018-10-04,29℃,20℃,晴,北风,3-4级,60,良,2,广州
10133,2018-10-05,30℃,20℃,晴,无持续风向,微风,65,良,2,广州
10134,2018-10-06,31℃,20℃,晴,无持续风向,微风,59,良,2,广州
10135,2018-10-07,30℃,19℃,晴,无持续风向,微风,68,良,2,广州
10136,2018-10-08,29℃,20℃,晴~多云,无持续风向,微风,99,良,2,广州
10137,2018-10-09,31℃,20℃,多云,无持续风向,微风,84,良,2,广州
10138,2018-10-10,28℃,19℃,小雨,北风,3-4级,79,良,2,广州
10139,2018-10-11,25℃,19℃,多云,无持续风向,微风,34,优,1,广州
10140,2018-10-12,27℃,19℃,多云,无持续风向,微风,50,优,1,广州
10141,2018-10-13,27℃,20℃,多云,无持续风向,微风,46,优,1,广州
10142,2018-10-14,27℃,21℃,小雨,无持续风向,微风,64,良,2,广州
10143,2018-10-15,25℃,20℃,中雨~小雨,无持续风向,微风,49,优,1,广州
10144,2018-10-16,25℃,19℃,中雨~雷阵雨,无持续风向,微风,27,优,1,广州
10145,2018-10-17,25℃,19℃,小雨~阴,无持续风向,微风,24,优,1,广州
10146,2018-10-18,24℃,20℃,多云,无持续风向,微风,33,优,1,广州
10147,2018-10-19,25℃,20℃,阴~多云,无持续风向,微风,47,优,1,广州
10148,2018-10-20,26℃,20℃,多云,无持续风向,微风,64,良,2,广州
10149,2018-10-21,27℃,20℃,多云,无持续风向,微风,60,良,2,广州
10150,2018-10-22,28℃,21℃,阴,无持续风向,微风,53,良,2,广州
10151,2018-10-23,27℃,19℃,多云,无持续风向,微风,37,优,1,广州
10152,2018-10-24,27℃,22℃,多云,无持续风向,微风,48,优,1,广州
10153,2018-10-25,27℃,20℃,多云,无持续风向,微风,84,良,2,广州
10154,2018-10-26,28℃,19℃,小雨~多云,无持续风向,微风,77,良,2,广州
10155,2018-10-27,25℃,15℃,多云~晴,无持续风向,微风,45,优,1,广州
10156,2018-10-28,26℃,16℃,晴,无持续风向,微风,51,良,2,广州
10157,2018-10-29,28℃,16℃,晴,无持续风向,微风,53,良,2,广州
10158,2018-10-30,28℃,17℃,晴,北风,3-4级,53,良,2,广州
10159,2018-10-31,27℃,17℃,晴~多云,北风,4-5级,49,优,1,广州
10160,2018-11-01,26℃,17℃,阵雨,北风,5-6级,54,良,2,广州
10161,2018-11-02,24℃,17℃,多云~阵雨,北风,4-5级,64,良,2,广州
10162,2018-11-03,27℃,17℃,多云,无持续风向,微风,30,优,1,广州
10163,2018-11-04,27℃,20℃,多云,无持续风向,微风,44,优,1,广州
10164,2018-11-05,27℃,20℃,多云,无持续风向,微风,71,良,2,广州
10165,2018-11-06,28℃,19℃,阴~多云,无持续风向,微风,63,良,2,广州
10166,2018-11-07,28℃,19℃,小雨~多云,无持续风向,微风,77,良,2,广州
10167,2018-11-08,26℃,17℃,多云,无持续风向,微风,53,良,2,广州
10168,2018-11-09,25℃,19℃,阴,无持续风向,微风,42,优,1,广州
10169,2018-11-10,26℃,20℃,多云,无持续风向,微风,78,良,2,广州
10170,2018-11-11,27℃,20℃,多云~阴,无持续风向,微风,90,良,2,广州
10171,2018-11-12,26℃,17℃,多云,无持续风向,微风,77,良,2,广州
10172,2018-11-13,26℃,19℃,多云~雾,无持续风向,微风,36,优,1,广州
10173,2018-11-14,27℃,20℃,多云,无持续风向,微风,63,良,2,广州
10174,2018-11-15,28℃,21℃,小雨,无持续风向,微风,54,良,2,广州
10175,2018-11-16,26℃,19℃,小雨~小到中雨,无持续风向,微风,44,优,1,广州
10176,2018-11-17,24℃,18℃,小雨,无持续风向,微风,22,优,1,广州
10177,2018-11-18,25℃,16℃,小雨,无持续风向,微风,59,良,2,广州
10178,2018-11-19,22℃,17℃,小雨~阴,无持续风向,微风,22,优,1,广州
10179,2018-11-20,25℃,18℃,多云~小雨,无持续风向,微风,48,优,1,广州
10180,2018-11-21,21℃,14℃,小雨,东北风,3级,67,良,2,广州
10181,2018-11-22,19℃,11℃,晴,东北风,3级,31,优,1,广州
10182,2018-11-23,23℃,14℃,多云,东北风,2级,57,良,2,广州
10183,2018-11-24,24℃,14℃,晴~多云,东北风,2级,68,良,2,广州
10184,2018-11-25,24℃,16℃,多云~阴,东北风,2级,71,良,2,广州
10185,2018-11-26,23℃,15℃,多云,东北风,2级,58,良,2,广州
10186,2018-11-27,22℃,16℃,阴,东北风,2级,60,良,2,广州
10187,2018-11-28,22℃,13℃,阴~多云,东北风,2级,78,良,2,广州
10188,2018-11-29,25℃,16℃,多云~阴,东北风,2级,60,良,2,广州
10189,2018-11-30,26℃,16℃,多云~阴,东南风,2级,88,良,2,广州
10190,2018-12-01,24℃,16℃,多云,东北风,2级,91,良,2,广州
10191,2018-12-02,26℃,20℃,多云,东南风,2级,76,良,2,广州
10192,2018-12-03,26℃,19℃,阴,东南风,1级,60,良,2,广州
10193,2018-12-04,28℃,17℃,多云,东北风,1级,63,良,2,广州
10194,2018-12-05,25℃,18℃,多云~小雨,东北风,2级,72,良,2,广州
10195,2018-12-06,25℃,14℃,小雨~阴,东北风,2级,59,良,2,广州
10196,2018-12-07,18℃,11℃,小雨,东北风,3级,29,优,1,广州
10197,2018-12-08,15℃,10℃,阴~小雨,东北风,3级,19,优,1,广州
10198,2018-12-09,13℃,8℃,小雨,东北风,3级,15,优,1,广州
10199,2018-12-10,14℃,9℃,阴~阵雨,北风,2级,25,优,1,广州
10200,2018-12-11,14℃,8℃,小雨,西北风,3级,32,优,1,广州
10201,2018-12-12,13℃,10℃,小雨~多云,西北风,3级,24,优,1,广州
10202,2018-12-13,13℃,9℃,多云,东北风,2级,37,优,1,广州
10203,2018-12-14,17℃,11℃,多云,东北风,2级,33,优,1,广州
10204,2018-12-15,20℃,12℃,多云,东北风,2级,47,优,1,广州
10205,2018-12-16,20℃,11℃,小雨~多云,西北风,3级,53,良,2,广州
10206,2018-12-17,20℃,10℃,多云,东北风,3级,39,优,1,广州
10207,2018-12-18,20℃,12℃,多云~阴,东北风,2级,55,良,2,广州
10208,2018-12-19,22℃,16℃,多云,东南风,1级,89,良,2,广州
10209,2018-12-20,25℃,18℃,阴~多云,东南风,2级,92,良,2,广州
10210,2018-12-21,27℃,18℃,多云,东南风,2级,57,良,2,广州
10211,2018-12-22,27℃,16℃,多云,东北风,2级,50,优,1,广州
10212,2018-12-23,22℃,13℃,阴,东北风,3级,50,优,1,广州
10213,2018-12-24,20℃,16℃,阴,东北风,2级,50,优,1,广州
10214,2018-12-25,21℃,15℃,阴,东北风,1级,52,良,2,广州
10215,2018-12-26,22℃,12℃,多云,东北风,2级,62,良,2,广州
10216,2018-12-27,22℃,12℃,多云~阴,东北风,3级,39,优,1,广州
10217,2018-12-28,18℃,7℃,多云,东北风,3级,32,优,1,广州
10218,2018-12-29,11℃,4℃,多云,东北风,3级,27,优,1,广州
10219,2018-12-30,11℃,5℃,阴,东北风,3级,52,良,2,广州
10220,2018-12-31,11℃,6℃,阴~多云,东北风,3级,42,优,1,广州
10221,2019-01-01,12℃,7℃,阴~小雨,北风,3级,41,优,1,广州
10222,2019-01-02,11℃,9℃,小雨,东北风,3级,36,优,1,广州
10223,2019-01-03,13℃,11℃,阴~阵雨,西北风,2级,37,优,1,广州
10224,2019-01-04,19℃,15℃,阵雨~阴,西北风,2级,67,良,2,广州
10225,2019-01-05,19℃,12℃,阵雨~阴,东北风,2级,57,良,2,广州
10226,2019-01-06,17℃,12℃,阴,东北风,2级,28,优,1,广州
10227,2019-01-07,19℃,12℃,阴~小雨,西北风,2级,64,良,2,广州
10228,2019-01-08,16℃,13℃,阴,东北风,3级,39,优,1,广州
10229,2019-01-09,19℃,13℃,阴~小雨,东北风,2级,41,优,1,广州
10230,2019-01-10,20℃,16℃,小雨,东北风,2级,78,良,2,广州
10231,2019-01-11,21℃,15℃,小雨,西北风,2级,117,轻度污染,3,广州
10232,2019-01-12,22℃,15℃,阴,西北风,2级,73,良,2,广州
10233,2019-01-13,21℃,16℃,阴,西北风,2级,73,良,2,广州
10234,2019-01-14,23℃,17℃,阴,东北风,2级,76,良,2,广州
10235,2019-01-15,19℃,11℃,阵雨~小雨,东北风,2级,79,良,2,广州
10236,2019-01-16,16℃,9℃,阴~多云,东北风,3级,36,优,1,广州
10237,2019-01-17,18℃,9℃,多云,东北风,3级,44,优,1,广州
10238,2019-01-18,20℃,10℃,多云~阴,东北风,2级,52,良,2,广州
10239,2019-01-19,20℃,15℃,多云~小雨,东南风,1级,91,良,2,广州
